host,service,pid,target,message,hour,minute,second,day_of_week,day,month,time_delta
3439435287861071516,cron,5698,0,Started Log rotation,5,29,1,1,13,3,1360795.0
171056740,cron,5468,0,Started System maintenance,5,34,50,1,13,3,1361144.0
-5853922760334480549,cron,1230,0,Started Log rotation,5,43,13,1,13,3,1361647.0
172823800,sudo,5616,1,developer : TTY=pts/0 ; COMMAND=/usr/bin/sudo -l,5,54,26,1,13,3,1362320.0
172823800,bash,9482,1,grep -r 'password' /etc/,5,54,44,1,13,3,1362338.0
172823800,sudo,9835,1,developer : TTY=pts/2 ; COMMAND=netstat -tulnp,5,55,27,1,13,3,1362381.0
3439435287861071516,systemd,2193,0,Started Log rotation,5,57,42,1,13,3,1362516.0
3439435287861071516,systemd,6923,0,Started Daily backup,6,2,50,1,13,3,1362824.0
-5853922760334480549,sudo,7030,0,ubuntu : TTY=pts/0 ; COMMAND=ls -la,6,9,32,1,13,3,1363226.0
-5853922760334480549,service,4065,0,Started docker service,6,10,56,1,13,3,1363310.0
3439435287861071516,sudo,8183,0,backup : TTY=pts/0 ; COMMAND=/usr/bin/sudo -l,6,23,19,1,13,3,1364053.0
-5853922760334480549,sshd,8745,0,Accepted publickey for developer from 192.168.1.100,6,24,10,1,13,3,1364104.0
-5853922760334480549,nginx,5675,1,"62.210.83.178 - - [27/Mar/2025:11:28:18] ""POST /api/v1/login HTTP/1.1"" 404",6,28,52,1,13,3,1364386.0
-5853922760334480549,apache2,6421,1,"62.210.83.178 - - [27/Mar/2025:11:28:18] ""GET /.git/config HTTP/1.1"" 404",6,29,19,1,13,3,1364413.0
-5853922760334480549,apache2,6114,1,"62.210.83.178 - - [27/Mar/2025:11:28:18] ""GET /wp-admin.php HTTP/1.1"" 404",6,29,43,1,13,3,1364437.0
171056740,service,2514,0,Started mysql service,6,31,36,1,13,3,1364550.0
171056740,cron,9347,0,Started System maintenance,6,32,44,1,13,3,1364618.0
3439435287861071516,systemd,8769,0,Started Log rotation,6,44,13,1,13,3,1365307.0
172823800,service,3638,0,Started postgres service,6,50,37,1,13,3,1365691.0
171056740,sshd,2459,0,Accepted publickey for backup from 192.168.1.100,6,52,22,1,13,3,1365796.0
171056740,sshd,3594,0,Accepted publickey for ubuntu from 85.245.107.41,7,5,2,1,13,3,1366556.0
3439435287861071516,service,5194,0,Started nginx service,7,18,37,1,13,3,1367371.0
3439435287861071516,systemd,7748,0,Started Log rotation,7,24,23,1,13,3,1367717.0
171056740,cron,5970,0,Started System maintenance,7,29,41,1,13,3,1368035.0
3439435287861071516,service,3970,0,Started docker service,7,31,7,1,13,3,1368121.0
172823800,sshd,2272,0,Accepted publickey for developer from 10.0.0.50,8,9,0,1,13,3,1370394.0
3439435287861071516,sshd,1562,0,Accepted publickey for admin from 172.16.0.25,8,19,40,1,13,3,1371034.0
171056740,service,2570,0,Started postgres service,8,22,57,1,13,3,1371231.0
-5853922760334480549,sudo,7079,0,ci-cd : TTY=pts/1 ; COMMAND=apt update,8,40,59,1,13,3,1372313.0
-5853922760334480549,cron,8104,0,Started System maintenance,8,45,55,1,13,3,1372609.0
171056740,cron,1802,0,Started Log rotation,8,52,11,1,13,3,1372985.0
3439435287861071516,service,3656,0,Started docker service,8,52,38,1,13,3,1373012.0
171056740,service,1715,0,Started cron service,8,58,29,1,13,3,1373363.0
3439435287861071516,service,7532,0,Started mysql service,9,3,37,1,13,3,1373671.0
3439435287861071516,systemd,8260,0,Started System maintenance,9,9,7,1,13,3,1374001.0
-5853922760334480549,service,1515,0,Started nginx service,9,10,36,1,13,3,1374090.0
171056740,systemd,7094,0,Started Daily backup,9,20,36,1,13,3,1374690.0
171056740,systemd,3173,0,Started Log rotation,9,35,11,1,13,3,1375565.0
-5853922760334480549,cron,1575,0,Started Daily backup,9,39,57,1,13,3,1375851.0
172823800,sshd,6736,0,Accepted publickey for ubuntu from 85.245.107.41,10,2,34,1,13,3,1377208.0
3439435287861071516,systemd,9768,0,Started Daily backup,10,20,58,1,13,3,1378312.0
-5853922760334480549,sudo,4724,0,ubuntu : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l,10,24,40,1,13,3,1378534.0
171056740,sshd,2536,0,Accepted publickey for developer from 10.0.0.50,10,26,10,1,13,3,1378624.0
3439435287861071516,sudo,2708,0,developer : TTY=pts/2 ; COMMAND=cat /var/log/syslog,10,31,23,1,13,3,1378937.0
3439435287861071516,service,3265,0,Started docker service,10,45,33,1,13,3,1379787.0
171056740,sudo,6494,0,ci-cd : TTY=pts/1 ; COMMAND=git pull,10,51,40,1,13,3,1380154.0
3439435287861071516,sudo,7145,0,deploy : TTY=pts/0 ; COMMAND=cat /var/log/syslog,10,54,55,1,13,3,1380349.0
-5853922760334480549,sudo,4978,0,backup : TTY=pts/2 ; COMMAND=cat /var/log/syslog,11,2,9,1,13,3,1380783.0
172823800,sudo,1859,0,ubuntu : TTY=pts/0 ; COMMAND=ls -la,11,15,28,1,13,3,1381582.0
172823800,sshd,3814,0,Accepted publickey for ubuntu from 85.245.107.41,11,15,41,1,13,3,1381595.0
172823800,sudo,2790,0,ubuntu : TTY=pts/1 ; COMMAND=cd /var/www,11,18,49,1,13,3,1381783.0
-5853922760334480549,systemd,1946,0,Started Daily backup,11,46,3,1,13,3,1383417.0
3439435287861071516,systemd,3875,0,Started Daily backup,11,49,42,1,13,3,1383636.0
171056740,cron,5536,0,Started Daily backup,11,58,32,1,13,3,1384166.0
3439435287861071516,sshd,8952,0,Failed password for deploy from 10.0.0.50 port 31470,12,1,29,1,13,3,1384343.0
-5853922760334480549,pure-ftpd,7302,0,"Connection from 85.245.107.41, user backup, command CWD /uploads",12,10,47,1,13,3,1384901.0
-5853922760334480549,service,5118,0,Started nginx service,12,26,30,1,13,3,1385844.0
171056740,sudo,5468,0,admin : TTY=pts/2 ; COMMAND=git pull,12,30,39,1,13,3,1386093.0
172823800,cron,5123,0,Started Daily backup,12,32,49,1,13,3,1386223.0
-5853922760334480549,systemd,9588,0,Started System maintenance,12,34,16,1,13,3,1386310.0
-5853922760334480549,sshd,4206,0,Accepted publickey for deploy from 85.245.107.41,12,38,57,1,13,3,1386591.0
3439435287861071516,systemd,1865,0,Started Daily backup,12,46,7,1,13,3,1387021.0
3439435287861071516,sshd,7032,0,Accepted publickey for developer from 192.168.1.100,12,47,5,1,13,3,1387079.0
172823800,systemd,9756,0,Started System maintenance,13,24,54,1,13,3,1389348.0
172823800,systemd,7812,0,Started System maintenance,13,29,19,1,13,3,1389613.0
172823800,sudo,5365,0,deploy : TTY=pts/2 ; COMMAND=/usr/bin/sudo -l,13,50,17,1,13,3,1390871.0
3439435287861071516,cron,6798,0,Started System maintenance,13,58,42,1,13,3,1391376.0
171056740,systemd,1390,0,Started Daily backup,14,22,16,1,13,3,1392790.0
172823800,cron,9179,0,Started Log rotation,14,51,54,1,13,3,1394568.0
3439435287861071516,sshd,6086,0,Accepted publickey for ubuntu from 192.168.1.100,14,53,10,1,13,3,1394644.0
3439435287861071516,sshd,1827,0,Accepted publickey for backup from 192.168.1.100,15,1,16,1,13,3,1395130.0
3439435287861071516,cron,5506,0,Started System maintenance,15,3,34,1,13,3,1395268.0
-5853922760334480549,service,4549,0,Started nginx service,15,8,28,1,13,3,1395562.0
3439435287861071516,cron,1578,0,Started Daily backup,15,42,27,1,13,3,1397601.0
3439435287861071516,sshd,6986,0,Failed password for developer from 85.245.107.41 port 56386,15,54,14,1,13,3,1398308.0
172823800,service,6572,0,Started cron service,16,1,1,1,13,3,1398715.0
171056740,sshd,8973,0,Accepted publickey for developer from 85.245.107.41,16,17,20,1,13,3,1399694.0
3439435287861071516,systemd,4302,0,Started Log rotation,16,30,47,1,13,3,1400501.0
3439435287861071516,cron,6040,0,Started Daily backup,16,42,43,1,13,3,1401217.0
3439435287861071516,sshd,2668,0,Accepted publickey for ubuntu from 10.0.0.50,17,6,25,1,13,3,1402639.0
3439435287861071516,service,9705,0,Started nginx service,17,10,49,1,13,3,1402903.0
171056740,sudo,9779,0,backup : TTY=pts/0 ; COMMAND=systemctl restart nginx,17,20,38,1,13,3,1403492.0
-5853922760334480549,systemd,8567,0,Started Log rotation,17,29,23,1,13,3,1404017.0
3439435287861071516,sshd,7404,0,Accepted publickey for developer from 85.245.107.41,17,31,12,1,13,3,1404126.0
-5853922760334480549,sudo,8592,0,ubuntu : TTY=pts/1 ; COMMAND=apt update,17,45,4,1,13,3,1404958.0
172823800,sshd,7845,0,Accepted publickey for ci-cd from 172.16.0.25,17,58,58,1,13,3,1405792.0
171056740,service,5093,0,Started nginx service,18,1,1,1,13,3,1405915.0
3439435287861071516,systemd,9447,0,Started System maintenance,18,20,7,1,13,3,1407061.0
3439435287861071516,sudo,6633,0,developer : TTY=pts/0 ; COMMAND=/usr/bin/sudo -l,18,22,46,1,13,3,1407220.0
-5853922760334480549,systemd,5546,0,Started Daily backup,18,26,18,1,13,3,1407432.0
172823800,systemd,9111,0,Started System maintenance,18,39,47,1,13,3,1408241.0
-5853922760334480549,cron,2858,0,Started System maintenance,18,43,51,1,13,3,1408485.0
3439435287861071516,sshd,2100,0,Accepted publickey for ci-cd from 172.16.0.25,18,55,1,1,13,3,1409155.0
3439435287861071516,sudo,5210,0,ubuntu : TTY=pts/1 ; COMMAND=docker ps,18,55,15,1,13,3,1409169.0
171056740,cron,4168,0,Started Log rotation,19,9,31,1,13,3,1410025.0
172823800,pure-ftpd,5120,0,"Connection from 85.245.107.41, user ftp_user, command LIST",19,13,24,1,13,3,1410258.0
171056740,service,7165,0,Started mysql service,19,46,26,1,13,3,1412240.0
171056740,service,5030,0,Started docker service,19,50,11,1,13,3,1412465.0
3439435287861071516,systemd,8019,0,Started System maintenance,20,1,46,1,13,3,1413160.0
3439435287861071516,service,1105,0,Started mysql service,20,20,29,1,13,3,1414283.0
-5853922760334480549,systemd,9418,0,Started Log rotation,20,29,54,1,13,3,1414848.0
171056740,sudo,1898,0,ci-cd : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l,20,35,14,1,13,3,1415168.0
3439435287861071516,vsftpd,2356,0,"Connection from 192.168.1.100, user web_upload, command RETR file.txt",20,56,28,1,13,3,1416442.0
3439435287861071516,sudo,7512,0,backup : TTY=pts/2 ; COMMAND=ls -la,21,24,5,1,13,3,1418099.0
-5853922760334480549,service,5925,0,Started nginx service,21,25,13,1,13,3,1418167.0
-5853922760334480549,cron,3403,0,Started Log rotation,21,33,16,1,13,3,1418650.0
171056740,proftpd,5461,0,"Connection from 85.245.107.41, user web_upload, command LIST",21,48,20,1,13,3,1419554.0
171056740,service,7791,0,Started mysql service,21,52,10,1,13,3,1419784.0
172823800,cron,3829,0,Started System maintenance,21,54,5,1,13,3,1419899.0
172823800,service,2779,0,Started mysql service,21,56,56,1,13,3,1420070.0
-5853922760334480549,sudo,6226,0,admin : TTY=pts/0 ; COMMAND=systemctl restart nginx,22,11,34,1,13,3,1420948.0
172823800,sshd,1608,0,Accepted publickey for admin from 85.245.107.41,22,16,17,1,13,3,1421231.0
3439435287861071516,service,1194,0,Started docker service,22,23,19,1,13,3,1421653.0
3439435287861071516,sudo,4193,0,ubuntu : TTY=pts/0 ; COMMAND=systemctl restart nginx,22,27,46,1,13,3,1421920.0
172823800,sudo,2838,0,backup : TTY=pts/0 ; COMMAND=apt update,22,32,44,1,13,3,1422218.0
171056740,cron,2492,0,Started Log rotation,22,49,13,1,13,3,1423207.0
3439435287861071516,sudo,2107,0,deploy : TTY=pts/1 ; COMMAND=apt update,22,49,25,1,13,3,1423219.0
171056740,sudo,4518,0,developer : TTY=pts/1 ; COMMAND=docker ps,22,52,44,1,13,3,1423418.0
3439435287861071516,cron,6218,0,Started Daily backup,23,4,32,1,13,3,1424126.0
-5853922760334480549,sshd,2194,0,Accepted publickey for backup from 192.168.1.100,23,31,47,1,13,3,1425761.0
-5853922760334480549,systemd,1591,0,Started Log rotation,23,46,58,1,13,3,1426672.0
171056740,cron,2188,0,Started System maintenance,23,48,40,1,13,3,1426774.0
-5853922760334480549,sudo,8674,0,ubuntu : TTY=pts/0 ; COMMAND=/usr/bin/sudo -l,0,12,11,2,14,3,1428185.0
171056740,service,2357,0,Started docker service,0,39,9,2,14,3,1429803.0
-5853922760334480549,sudo,5252,0,developer : TTY=pts/1 ; COMMAND=cd /var/www,0,42,36,2,14,3,1430010.0
171056740,service,1825,0,Started cron service,0,45,26,2,14,3,1430180.0
-5853922760334480549,systemd,2144,0,Started Log rotation,0,55,23,2,14,3,1430777.0
3439435287861071516,service,2594,0,Started nginx service,1,7,18,2,14,3,1431492.0
3439435287861071516,sudo,9954,0,ci-cd : TTY=pts/1 ; COMMAND=cat /var/log/syslog,1,7,59,2,14,3,1431533.0
-5853922760334480549,sudo,7628,0,ci-cd : TTY=pts/0 ; COMMAND=cat /var/log/syslog,1,8,24,2,14,3,1431558.0
171056740,service,3880,0,Started docker service,1,9,1,2,14,3,1431595.0
171056740,cron,2801,0,Started Daily backup,1,11,38,2,14,3,1431752.0
-5853922760334480549,systemd,8951,0,Started Log rotation,1,13,56,2,14,3,1431890.0
171056740,cron,3332,0,Started Daily backup,1,25,13,2,14,3,1432567.0
3439435287861071516,cron,8067,0,Started Log rotation,1,28,55,2,14,3,1432789.0
171056740,systemd,3628,0,Started Daily backup,1,29,41,2,14,3,1432835.0
3439435287861071516,sshd,5309,0,Accepted publickey for admin from 172.16.0.25,1,40,43,2,14,3,1433497.0
171056740,sshd,8460,0,Failed password for developer from 85.245.107.41 port 42412,1,44,57,2,14,3,1433751.0
172823800,cron,6545,0,Started System maintenance,2,21,47,2,14,3,1435961.0
171056740,proftpd,5412,0,"Connection from 172.16.0.25, user backup, command STOR backup.zip",2,27,53,2,14,3,1436327.0
-5853922760334480549,sudo,2798,0,admin : TTY=pts/2 ; COMMAND=cat /var/log/syslog,2,28,44,2,14,3,1436378.0
171056740,sshd,8364,0,Accepted publickey for deploy from 172.16.0.25,2,32,21,2,14,3,1436595.0
-5853922760334480549,systemd,2384,0,Started System maintenance,2,39,7,2,14,3,1437001.0
172823800,cron,3003,0,Started System maintenance,2,41,13,2,14,3,1437127.0
172823800,systemd,4088,0,Started Log rotation,2,49,18,2,14,3,1437612.0
3439435287861071516,service,7074,0,Started docker service,3,7,20,2,14,3,1438694.0
172823800,service,6418,0,Started nginx service,3,22,18,2,14,3,1439592.0
172823800,proftpd,6398,0,"Connection from 172.16.0.25, user web_upload, command STOR backup.zip",3,26,2,2,14,3,1439816.0
-5853922760334480549,sudo,5470,0,developer : TTY=pts/2 ; COMMAND=docker ps,3,44,29,2,14,3,1440923.0
172823800,cron,7809,0,Started Daily backup,3,46,4,2,14,3,1441018.0
3439435287861071516,service,1852,0,Started docker service,3,47,41,2,14,3,1441115.0
3439435287861071516,cron,9980,0,Started Daily backup,3,51,31,2,14,3,1441345.0
172823800,systemd,6277,0,Started Log rotation,3,53,58,2,14,3,1441492.0
3439435287861071516,sshd,5631,0,Accepted publickey for admin from 85.245.107.41,3,54,5,2,14,3,1441499.0
172823800,sshd,9791,0,Accepted publickey for admin from 10.0.0.50,4,0,51,2,14,3,1441905.0
171056740,sshd,3706,0,Accepted publickey for ubuntu from 192.168.1.100,4,4,26,2,14,3,1442120.0
171056740,pure-ftpd,5771,0,"Connection from 192.168.1.100, user web_upload, command STOR backup.zip",4,10,48,2,14,3,1442502.0
171056740,sshd,3095,0,Accepted publickey for developer from 85.245.107.41,4,11,22,2,14,3,1442536.0
-5853922760334480549,service,8846,0,Started docker service,4,13,39,2,14,3,1442673.0
3439435287861071516,cron,5197,0,Started Log rotation,4,14,18,2,14,3,1442712.0
3439435287861071516,service,8614,0,Started nginx service,4,59,55,2,14,3,1445449.0
3439435287861071516,sshd,4161,0,Accepted publickey for developer from 85.245.107.41,5,6,8,2,14,3,1445822.0
171056740,service,8900,0,Started redis service,5,11,38,2,14,3,1446152.0
172823800,service,7863,0,Started redis service,5,29,14,2,14,3,1447208.0
3439435287861071516,sshd,3544,0,Accepted publickey for ci-cd from 192.168.1.100,5,43,17,2,14,3,1448051.0
-5853922760334480549,sshd,7919,0,Failed password for ubuntu from 85.245.107.41 port 41646,5,43,58,2,14,3,1448092.0
3439435287861071516,pure-ftpd,1846,0,"Connection from 172.16.0.25, user web_upload, command CWD /uploads",6,0,50,2,14,3,1449104.0
171056740,sudo,1374,0,ci-cd : TTY=pts/2 ; COMMAND=systemctl restart nginx,6,16,21,2,14,3,1450035.0
3439435287861071516,service,4014,0,Started docker service,6,26,7,2,14,3,1450621.0
3439435287861071516,service,3925,0,Started nginx service,6,28,56,2,14,3,1450790.0
172823800,sshd,1422,0,Accepted publickey for developer from 10.0.0.50,6,33,37,2,14,3,1451071.0
3439435287861071516,sudo,9547,0,admin : TTY=pts/2 ; COMMAND=git pull,6,55,20,2,14,3,1452374.0
172823800,service,5434,0,Started nginx service,7,0,11,2,14,3,1452665.0
3439435287861071516,service,6104,0,Started mysql service,7,16,27,2,14,3,1453641.0
-5853922760334480549,cron,3229,0,Started Daily backup,7,17,52,2,14,3,1453726.0
171056740,sudo,8397,0,deploy : TTY=pts/1 ; COMMAND=docker ps,7,18,33,2,14,3,1453767.0
172823800,cron,5837,0,Started System maintenance,7,35,11,2,14,3,1454765.0
172823800,sudo,9286,0,developer : TTY=pts/0 ; COMMAND=cd /var/www,7,40,50,2,14,3,1455104.0
172823800,sudo,3101,0,developer : TTY=pts/1 ; COMMAND=cat /var/log/syslog,7,44,29,2,14,3,1455323.0
3439435287861071516,sshd,1517,0,Accepted publickey for deploy from 10.0.0.50,7,49,36,2,14,3,1455630.0
-5853922760334480549,systemd,7797,0,Started Log rotation,8,7,10,2,14,3,1456684.0
3439435287861071516,service,7167,0,Started cron service,8,17,16,2,14,3,1457290.0
-5853922760334480549,sshd,2034,0,Failed password for ubuntu from 192.168.1.100 port 52849,8,20,25,2,14,3,1457479.0
-5853922760334480549,systemd,2266,0,Started Log rotation,8,43,35,2,14,3,1458869.0
172823800,sshd,6885,0,Accepted publickey for ci-cd from 192.168.1.100,8,46,3,2,14,3,1459017.0
171056740,cron,8957,0,Started Log rotation,8,54,38,2,14,3,1459532.0
171056740,cron,9527,0,Started Daily backup,8,56,3,2,14,3,1459617.0
3439435287861071516,systemd,3805,0,Started System maintenance,9,7,48,2,14,3,1460322.0
3439435287861071516,service,2330,0,Started nginx service,9,8,26,2,14,3,1460360.0
3439435287861071516,cron,1917,0,Started Log rotation,9,12,26,2,14,3,1460600.0
-5853922760334480549,systemd,5507,0,Started System maintenance,9,13,9,2,14,3,1460643.0
-5853922760334480549,sudo,1016,0,backup : TTY=pts/1 ; COMMAND=cat /var/log/syslog,9,17,51,2,14,3,1460925.0
171056740,sshd,7564,0,Accepted publickey for deploy from 10.0.0.50,9,19,54,2,14,3,1461048.0
3439435287861071516,sshd,4258,0,Failed password for deploy from 10.0.0.50 port 53539,9,23,22,2,14,3,1461256.0
172823800,systemd,5252,0,Started Log rotation,9,31,20,2,14,3,1461734.0
172823800,cron,5378,0,Started Log rotation,9,47,7,2,14,3,1462681.0
-5853922760334480549,sshd,5895,0,Accepted publickey for ci-cd from 192.168.1.100,9,51,48,2,14,3,1462962.0
3439435287861071516,sshd,3950,0,Accepted publickey for backup from 10.0.0.50,9,53,20,2,14,3,1463054.0
171056740,cron,8455,0,Started Daily backup,9,55,41,2,14,3,1463195.0
-5853922760334480549,sudo,5581,0,admin : TTY=pts/2 ; COMMAND=apt update,9,59,31,2,14,3,1463425.0
171056740,service,7523,0,Started cron service,10,21,29,2,14,3,1464743.0
171056740,sshd,5138,0,Accepted publickey for ci-cd from 172.16.0.25,10,22,55,2,14,3,1464829.0
3439435287861071516,cron,8157,0,Started Daily backup,10,28,15,2,14,3,1465149.0
3439435287861071516,systemd,5098,0,Started System maintenance,10,34,18,2,14,3,1465512.0
-5853922760334480549,service,9213,0,Started nginx service,10,35,12,2,14,3,1465566.0
171056740,sshd,6831,0,Accepted publickey for backup from 172.16.0.25,10,36,56,2,14,3,1465670.0
3439435287861071516,sudo,1144,0,deploy : TTY=pts/2 ; COMMAND=/usr/bin/sudo -l,10,38,50,2,14,3,1465784.0
-5853922760334480549,sshd,3113,0,Accepted publickey for developer from 192.168.1.100,10,53,13,2,14,3,1466647.0
172823800,nginx,6844,1,"62.210.83.178 - - [27/Mar/2025:11:28:18] ""GET /.git/config HTTP/1.1"" 404",10,54,30,2,14,3,1466724.0
172823800,nginx,5119,1,"62.210.83.178 - - [27/Mar/2025:11:28:18] ""GET /.git/config HTTP/1.1"" 404",10,54,40,2,14,3,1466734.0
172823800,apache2,8166,1,"62.210.83.178 - - [27/Mar/2025:11:28:18] ""POST /api/v1/login HTTP/1.1"" 404",10,54,43,2,14,3,1466737.0
172823800,apache2,7603,1,"62.210.83.178 - - [27/Mar/2025:11:28:18] ""GET /wp-admin.php HTTP/1.1"" 404",10,55,15,2,14,3,1466769.0
172823800,nginx,6171,1,"62.210.83.178 - - [27/Mar/2025:11:28:18] ""POST /api/v1/login HTTP/1.1"" 404",10,55,17,2,14,3,1466771.0
-5853922760334480549,sshd,9710,0,Accepted publickey for developer from 192.168.1.100,11,3,33,2,14,3,1467267.0
